Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-08-07,18.63979148864746,18.762572970623122,18.553632982955964,18.695627779635885,290446800
2012-08-08,18.608264923095703,18.72894611799349,18.52540912948687,18.594154748181783,244706000
2012-08-09,18.71438980102539,18.744539493320353,18.626053215264186,18.627560297346328,221642400
2012-08-10,18.74363899230957,18.74544716920577,18.653193114490907,18.653494208951805,194938800
2012-08-13,18.993877410888672,18.993877410888672,18.790371351467588,18.794593114787776,278832400
2012-08-14,19.044822692871094,19.253455346741546,19.000202757667097,19.05025044263916,340169200
2012-08-15,19.018892288208008,19.11446478926868,18.92603446674348,19.033063044510296,257342400
2012-08-16,19.185022354125977,19.19768442373163,19.008951317056134,19.03035800772337,254534000
2012-08-17,19.539871215820312,19.54228319137132,19.259486303602625,19.29536323232602,442761200
2012-08-20,20.05361557006836,20.05361557006836,19.59384268317022,19.597159552884843,613384800
2012-08-21,19.779560089111328,20.34696540037598,19.60680592078354,20.224560026400148,812719600
2012-08-22,20.165769577026367,20.1696886357741,19.539876251415553,19.730116444169163,565322800
2012-08-23,19.977638244628906,20.196820519145994,19.933016689950612,20.08255597725952,420128800
2012-08-24,19.99542236328125,20.184155426083016,19.764180243771957,19.88356981408393,437340400
2012-08-27,20.371082305908203,20.527554808280247,20.306562758238414,20.501023074445232,427008400
2012-08-28,20.344547271728516,20.383741067106765,20.220031053751924,20.34997341134008,267416800
2012-08-29,20.3044490814209,20.431074573393158,20.27822005577045,20.358114730587836,202806800
2012-08-30,20.0150203704834,20.24656520735737,19.984268485364968,20.219130191360044,302699600
2012-08-31,20.056331634521484,20.157631426936675,19.815439910211524,20.116930531227116,338321200
2012-09-04,20.349668502807617,20.35479354706472,20.03400892805811,20.071996728610355,367892000
2012-09-05,20.206768035888672,20.39127933580131,20.18777332582471,20.367763379161136,336375200
2012-09-06,20.388872146606445,20.44977373871626,20.22395770686809,20.29541048692988,391196400
2012-09-07,20.51459312438965,20.57609690167258,20.373796844460625,20.442534939543762,329666400
2012-09-10,19.98094940185547,20.60050984260654,19.961653599943354,20.514887941882197,487998000
2012-09-11,19.9161319732666,20.202847927729504,19.79282173203233,20.0524053758946,503983200
2012-09-12,20.19350814819336,20.19682501836672,19.777754573274418,20.104870428269393,712233200
2012-09-13,20.591169357299805,20.66714498458123,20.34364557468745,20.42203317775974,598360000
2012-09-14,20.84140396118164,21.013253192409774,20.739197705670836,20.801607975057454,600474000
2012-09-17,21.097671508789062,21.09827369762879,20.941801207134066,21.08470673729839,398031200
2012-09-18,21.16188621520996,21.17454828087463,20.996368027748506,21.10068354761334,373503200
2012-09-19,21.167617797851562,21.224598710844987,21.091341079344748,21.11214396713121,326874800
2012-09-20,21.065113067626953,21.106116659455296,20.911955812529804,21.078981124503475,336568400
2012-09-21,21.107011795043945,21.25715321713013,21.08500292516474,21.176957461619594,571589200
2012-09-24,20.826629638671875,20.957175803076204,20.591769556717793,20.708144962187237,639766400
2012-09-25,20.306562423706055,20.886629713769793,20.290280782237442,20.750354693265674,518789600
2012-09-26,20.054513931274414,20.280932078950094,19.934520572975284,20.161843613938547,576503200
2012-09-27,20.54112434387207,20.56675118745979,19.908900000940896,20.027687408938135,594090000
2012-09-28,20.112403869628906,20.534791075841074,20.101851072782498,20.463639398599287,535110800
2012-10-01,19.879955291748047,20.403342809494987,19.79282467196715,20.23480880529855,543594800
2012-10-02,19.937841415405273,20.08979268453852,19.61645285604368,19.952915460478234,627992400
2012-10-03,20.243553161621094,20.255915746962337,19.977640037225893,20.044872664669104,424281200
2012-10-04,20.103361129760742,20.327971180462526,20.065676014299047,20.237523683092512,370725600
2012-10-05,19.674938201904297,20.07923553160354,19.635443310706535,20.055117386744342,594006000
2012-10-08,19.240190505981445,19.523290098391787,19.178082940586254,19.502788306200955,637994000
2012-10-09,19.170249938964844,19.310141338029226,18.799417454660652,19.254667495668723,838597200
2012-10-10,19.322795867919922,19.445502291243628,19.204913395104395,19.287521132361448,510356000
2012-10-11,18.93659210205078,19.51243927971881,18.93659210205078,19.491335295383458,546081200
2012-10-12,18.985136032104492,19.15608042825721,18.852179458444724,18.980613173909997,460014800
2012-10-15,19.137378692626953,19.14853367505844,18.808453232751628,19.064719954577985,432502000
2012-10-16,19.59052085876465,19.60589760525171,19.024020586484475,19.155772736724987,549771600
2012-10-17,19.43435287475586,19.68097177966871,19.41596196070835,19.562788178627997,389037600
2012-10-18,19.073467254638672,19.357470144218347,18.993873667652295,19.28300321312914,476624400
2012-10-19,18.386066436767578,19.047232624965034,18.379432699999416,19.025526458612706,744086000
2012-10-22,19.115375518798828,19.156076403604867,18.413807743319293,18.463855437061916,546730800
2012-10-23,18.4921875,19.111448349574655,18.442141437627946,19.0240150673236,707145600
2012-10-24,18.596818923950195,18.889867658115563,18.410196651056687,18.735807071298805,558527200
2012-10-25,18.377025604248047,18.752683590312774,18.256731128694675,18.692384195183894,656325600
2012-10-26,18.21000099182129,18.511491538312956,17.81806456948674,18.37370942791068,1018432800
2012-10-31,17.948307037353516,18.148496195070887,17.718571981637144,17.935041170671568,510003200
2012-11-01,17.98509407043457,18.179855534021335,17.913641280507406,18.03574396593762,361298000
2012-11-02,17.38994789123535,17.997450209854886,17.32814302375533,17.965492335431456,599373600
2012-11-05,17.625707626342773,17.720676327783718,17.414060837520633,17.592543773920355,529135600
2012-11-06,17.572351455688477,17.81022737939782,17.48914149568269,17.794852238468327,374917200
2012-11-07,16.89998435974121,17.4009258761403,16.831838107101884,17.379725502701653,793648800
2012-11-08,16.286678314208984,17.028097791458226,16.212173726377426,16.979637944915883,1056146000
2012-11-09,16.56865119934082,16.805493084128493,16.164626046474705,16.367547649578235,929913600
2012-11-12,16.440534591674805,16.793980903583467,16.31393567266302,16.783379908103733,515802000
2012-11-13,16.442659378051758,16.672232292393566,16.244583753686687,16.32181543867663,532949200
2012-11-14,16.260332107543945,16.580463146070837,16.239131730005802,16.521403911688427,477170400
2012-11-15,15.91930103302002,16.339680508448136,15.828442053219469,16.280016342605062,789910800
2012-11-16,15.981690406799316,16.051955560508052,15.317502656346559,15.906579268870342,1266893600
2012-11-19,17.13410186767578,17.187708552897238,16.35119064180706,16.3763279749501,823317600
2012-11-20,16.988115310668945,17.32248172071083,16.796401334679082,17.32127022476887,642754000
2012-11-21,17.01204490661621,17.183770029975783,16.857581580752058,17.08927656954829,373002000
2012-11-23,17.308856964111328,17.324001477190457,17.03930630560328,17.17771612389808,272826400
2012-11-26,17.854923248291016,17.86915711344602,17.375787084903386,17.442115279041037,630579600
2012-11-27,17.711063385009766,17.88188111297726,17.56932156562734,17.855530666450814,533330000
2012-11-28,17.655338287353516,17.74195784913608,17.3318752356334,17.48361151235178,520864400
2012-11-29,17.849777221679688,17.997879004691377,17.725300425209166,17.875825200815587,514698800
2012-11-30,17.72620391845703,17.820698991291838,17.647458294008807,17.77193668046609,391319600
2012-12-03,17.753765106201172,18.008174432404175,17.7328672030398,17.979705083058718,364280000
2012-12-04,17.44060707092285,17.62081273244193,17.32794112812446,17.62081273244193,557068400
2012-12-05,16.318178176879883,17.240710723793516,16.317571620019898,17.230413814538405,1044638000
2012-12-06,16.57410430908203,16.757942828337715,15.707599676820202,16.019856818754526,1177212400
2012-12-07,16.150390625,16.815183439537893,16.051958573903896,16.760667724310828,787040800
2012-12-10,16.04650115966797,16.309691746285253,15.796937878861117,15.900518342895372,630484400
2012-12-11,16.396921157836914,16.644363966917943,16.275168232173712,16.34785637701155,592345600
2012-12-12,16.324535369873047,16.59711550676087,16.24185278765818,16.59014900021524,487144000
2012-12-13,16.042570114135742,16.283350567818083,15.924754114876245,16.08678892257293,625259600
2012-12-14,15.439866065979004,15.692457422944814,15.312359699748752,15.590088395768023,1009579200
2012-12-17,15.713658332824707,15.749094201981103,15.180612799127953,15.413820220120282,757607200
2012-12-18,16.170072555541992,16.200358336729018,15.756658055468666,15.900520368560763,625685200
2012-12-19,15.94019889831543,16.164018372058408,15.915666504759805,16.096478672361123,449369200
2012-12-20,15.80148983001709,16.05801813549677,15.715172730564245,16.05196065329962,481689600
2012-12-21,15.728801727294922,15.73909863833077,15.453494417103464,15.521034130771847,596268400
2012-12-24,15.754233360290527,15.877802698541686,15.710014571753035,15.759685900204197,175753200
2012-12-26,15.537084579467773,15.732737192973707,15.48014586946508,15.7188041764416,302436400
2012-12-27,15.599468231201172,15.63550901633072,15.284485808932631,15.553431393109564,455120400
2012-12-28,15.433806419372559,15.581909822650731,15.389285142722002,15.455008413717174,354278400
2012-12-31,16.117679595947266,16.215506703824303,15.41593698094027,15.462274690079692,659492400
2013-01-02,16.62831687927246,16.80912909382295,16.40419649514269,16.773390755565092,560518000
2013-01-03,16.418420791625977,16.647691115332186,16.385105465812885,16.59347789130551,352965200
2013-01-04,15.96109676361084,16.313331598063744,15.925660904398038,16.263055314883555,594333600
2013-01-07,15.867209434509277,16.030756580190193,15.603714654265545,15.809664169833571,484156400
2013-01-08,15.909912109375,16.10919919727719,15.786949284644363,16.028030566627333,458707200
2013-01-09,15.661260604858398,15.900827939644065,15.627641177175647,15.824807757702201,407604400
2013-01-10,15.855399131774902,16.013191271444274,15.613407188687638,16.008042816428922,601146000
2013-01-11,15.758180618286133,15.910219383248654,15.719412730815025,15.779380998004248,350506800
2013-01-14,15.196357727050781,15.370505853399035,15.09822815476895,15.224522991146245,734207600
2013-01-15,14.71692180633545,15.11276895385155,14.639992593803218,15.09187104535685,876772400
2013-01-16,15.327802658081055,15.429264260059387,14.916207708313513,14.981020334114937,690804800
2013-01-17,15.224522590637207,15.468937488413317,15.204837800249305,15.45561103089434,453678400
2013-01-18,15.143360137939453,15.210595767593778,15.03432707021023,15.098534767351254,472922800
2013-01-22,15.287819862365723,15.382010838037903,15.041286107793528,15.281459913258807,461546400
2013-01-23,15.567667961120605,15.59734880006584,15.287818895719532,15.4101767389724,861509600
2013-01-24,13.64416217803955,14.105428356738706,13.636589115012745,13.931885196065473,1460852400
2013-01-25,13.32252025604248,13.817707654570897,13.174720938630939,13.68020686471538,1208026400
2013-01-28,13.623871803283691,13.726240807326494,13.200766859051289,13.260431834586198,785517600
2013-01-29,13.879487991333008,13.937942266575734,13.693224937019071,13.886454497419797,571158000
2013-01-30,13.835878372192383,14.010633056780062,13.76531074157816,13.841026826585091,417155200
2013-01-31,13.79529094696045,13.910077353499426,13.779845587266502,13.840418765104877,319334400
2013-02-01,13.738661766052246,13.916141963576788,13.579051546675556,13.904936025071327,539484400
2013-02-04,13.396418571472168,13.80892332590397,13.386726601796012,13.747441106384555,477117200
2013-02-05,13.866467475891113,13.924012732489295,13.393388757637098,13.448813491667321,573347600
2013-02-06,13.8516263961792,14.128748435707168,13.7071575134768,13.824973482969282,593706400
2013-02-07,14.263489723205566,14.317713057764076,13.833957420402186,14.112087708823214,704580800
2013-02-08,14.469429016113281,14.58610304205412,14.264410390623679,14.439575172760922,633158400
2013-02-11,14.620210647583008,14.772832822582995,14.416718210376034,14.515722270000696,517490400
2013-02-12,14.253737449645996,14.694845109817045,14.248863223992542,14.607414907341528,609053200
2013-02-13,14.226629257202148,14.428600569488127,14.111173849387942,14.232722041102384,475207600
2013-02-14,14.213834762573242,14.367673890503974,14.135544525638814,14.150775671438659,355275200
2013-02-15,14.017956733703613,14.322589421886681,14.010645393003708,14.282681280505125,391745200
2013-02-19,14.012778282165527,14.096248618106099,13.825735488293159,14.046593643575982,435783600
2013-02-20,13.673418998718262,13.942713569090461,13.671894582391793,13.942713569090461,476302400
2013-02-21,13.588427543640137,13.683169135168816,13.48972686183799,13.586599708044394,447182400
2013-02-22,13.733124732971191,13.757190008463242,13.60487448285788,13.685602646902858,330654800
2013-02-25,13.489114761352539,13.864421287848153,13.482107653395998,13.82573333168225,372579200
2013-02-26,13.677075386047363,13.755365638241383,13.33253612836089,13.520189022230944,501499600
2013-02-27,13.543035507202148,13.78278128653534,13.423620186458702,13.660622992620592,587350400
2013-02-28,13.446467399597168,13.643563683298234,13.446467399597168,13.527194757547162,322515200
2013-03-01,13.113503456115723,13.348374984190448,13.098576542530607,13.342890665313563,552448400
2013-03-04,12.796077728271484,13.044352586405212,12.764091017575458,13.032167017862754,582755600
2013-03-05,13.133919715881348,13.257295803268656,12.817407164878494,12.839645430291954,638433600
2013-03-06,12.966976165771484,13.259119077703094,12.929505948327757,13.236575775355917,460250000
2013-03-07,13.11685848236084,13.16042149443102,12.826848383744284,12.931641859925655,468473600
2013-03-08,13.151580810546875,13.264599091585366,13.056840065616047,13.093091718855526,391482000
2013-03-11,13.338929176330566,13.37365803986767,12.95113207478426,13.091567877606952,474236000
2013-03-12,13.051359176635742,13.369700247629352,13.025161017133053,13.269781023689907,465911600
2013-03-13,13.04892349243164,13.236272159524846,12.957839202634494,13.05197069842582,405549200
2013-03-14,13.175345420837402,13.240535774215342,13.11289478682778,13.18539729501623,303875600
2013-03-15,13.515315055847168,13.532679085346015,13.320044968655269,13.340760436434602,643960800
2013-03-18,13.88270092010498,13.935705702620186,13.440374545795075,13.447990119366397,606197200
2013-03-19,13.845232009887695,14.042633345533376,13.662755962520032,13.997850973052369,526775200
2013-03-20,13.77181339263916,13.940885302279115,13.6959602651488,13.934488285779198,308660800
2013-03-21,13.79161262512207,13.951544523130547,13.711495373357877,13.715151043267799,383255600
2013-03-22,14.071264266967773,14.077051190227543,13.803188341454204,13.847969073173392,395105200
2013-03-25,14.122143745422363,14.316195291736637,14.067310306029894,14.155957482792797,501135600
2013-03-26,14.047812461853027,14.190988835983045,14.029229875121445,14.178803266501381,294294000
2013-03-27,13.77181339263916,13.915599841841246,13.730688320644022,13.905242922452013,331237200
2013-03-28,13.484848022460938,13.763890970178577,13.45316636500203,13.702964768408036,442839600
2013-04-01,13.065983772277832,13.516535077090168,13.030342198450706,13.461700822836766,389732000
2013-04-02,13.092788696289062,13.347156332770618,12.98951803893619,13.026074743712273,529519200
2013-04-03,13.159807205200195,13.320957678874741,13.108628633873561,13.140919575101918,363216000
2013-04-04,13.029728889465332,13.251501338932473,12.954485043214879,13.213727706304162,358447600
2013-04-05,12.892035484313965,12.945346120041888,12.784804121049099,12.931636950365334,383695200
2013-04-08,12.983731269836426,13.023028510220092,12.870408730395566,12.942301148120379,300829200
2013-04-09,13.007183074951172,13.05348659304806,12.87832357771411,12.988296263469257,306614000
2013-04-10,13.2725191116333,13.314254267861088,12.977634926278329,13.041303287538076,375928000
2013-04-11,13.231093406677246,13.342588110434972,13.135742548383108,13.212510007019095,328364400
2013-04-12,13.093094825744629,13.225609230972967,13.071465847023449,13.225609230972967,238613200
2013-04-15,12.789981842041016,13.034906016151934,12.7808426678507,13.007793539448489,317520000
2013-04-16,12.98464584350586,12.995916275018978,12.811919057782221,12.842382167831646,305771200
2013-04-17,12.270585060119629,12.812831427403024,12.127712941228747,12.802777927452146,945056000
2013-04-18,11.943106651306152,12.36167114116442,11.872736217882334,12.337300819171723,666299200
2013-04-19,11.896803855895996,12.173105539088168,11.731387599604108,11.818817839221774,609274400
2013-04-22,12.144769668579102,12.2523060620066,11.919343218512797,11.961076745963528,429920400
2013-04-23,12.372028350830078,12.440570132742574,12.149036538180061,12.306836379716486,664238400
2013-04-24,12.351616859436035,12.64985169623994,11.956813438167975,11.988495912246094,969651200
2013-04-25,12.440570831298828,12.609946157738934,12.39853143552219,12.527390968900237,384837600
2013-04-26,12.709259033203125,12.75708617805558,12.43661298948857,12.48413590180127,764097600
2013-04-29,13.102843284606934,13.20946457535456,12.794554889714972,12.808263248416136,640326400
2013-04-30,13.488504409790039,13.563749066569574,13.162243577993975,13.254547215285116,691538400
2013-05-01,13.38218879699707,13.554001233977027,13.232919660221294,13.539683598683347,506909200
2013-05-02,13.571974754333496,13.665495321585169,13.423009043137267,13.458041328482285,421828400
2013-05-03,13.707843780517578,13.806849503052286,13.682558316058875,13.748358767096853,361300800
2013-05-06,14.034710884094238,14.080100086066482,13.839745072203145,13.882392928416643,496641600
2013-05-07,13.972264289855957,14.188248232768453,13.821166474192339,14.164487184490493,483753200
2013-05-08,14.130060195922852,14.176669584481093,13.885441031385161,13.983836641005132,472598000
2013-05-09,14.006793022155762,14.197835047022709,13.970302216884745,14.100014730639836,398487600
2013-05-10,13.890262603759766,14.09694441386635,13.813907395411304,14.043587150585608,334852000
2013-05-13,13.944537162780762,14.041438698695268,13.845184019645297,13.845490265837896,316948800
2013-05-14,13.610906600952148,13.958645921676872,13.558468893916638,13.917248636945894,447118000
2013-05-15,13.150623321533203,13.523202086865906,12.951609164767781,13.46677909561297,741613600
2013-05-16,13.326337814331055,13.426612179859893,12.845513146587038,12.978598443339719,603204000
2013-05-17,13.28585433959961,13.495295585911236,13.216858884891943,13.463404226137921,427904400
2013-05-20,13.582390785217285,13.670398928001546,13.188960102125868,13.24446355807862,451578400
2013-05-21,13.482114791870117,13.660584301678398,13.314684886433563,13.435811012904654,456022000
2013-05-22,13.533934593200684,13.748589412944261,13.437953440208776,13.616729965184632,443038400
2013-05-23,13.558161735534668,13.681434842739106,13.363439913371142,13.368346403469644,353021200
2013-05-24,13.650465965270996,13.666104996398865,13.503581571179769,13.518607290913598,276166800
2013-05-28,13.536697387695312,13.833226456755826,13.518605931650646,13.796123168247819,386145200
2013-05-29,13.644327163696289,13.72252310557999,13.474137007575257,13.492536341726705,330576400
2013-05-30,13.847638130187988,13.937179936996525,13.630837102118365,13.665795025304682,353519600
2013-05-31,13.790908813476562,14.016908690481669,13.783855324561628,13.875848738264583,384302800
2013-06-03,13.821266174316406,13.871556058832718,13.568587672721904,13.821572420519498,372352400
2013-06-04,13.778027534484863,13.935031931267071,13.719151295111576,13.897927011919052,292728800
2013-06-05,13.649239540100098,13.82126970383767,13.60630856073603,13.665798129138611,290589600
2013-06-06,13.445314407348633,13.707192574494236,13.310082963943374,13.66027549297567,416934000
2013-06-07,13.548043251037598,13.59189378043407,13.270832277172737,13.385212786757357,404535600
2013-06-10,13.458501815795898,13.770976150810776,13.394412830683127,13.63758462500424,450153200
2013-06-11,13.418943405151367,13.577174445721969,13.287698061871385,13.361907910580399,286112400
2013-06-12,13.253046035766602,13.530870299279547,13.231887207126869,13.477206793330112,265227200
2013-06-13,13.368656158447266,13.404840713580654,13.147562712815766,13.262556557580588,285832400
2013-06-14,13.187424659729004,13.378773693654079,13.139893442771635,13.35148174986389,271866000
2013-06-17,13.24721908569336,13.360679209355633,13.196929201346698,13.230047189695023,259414400
2013-06-18,13.240164756774902,13.336145907369959,13.192328123399227,13.233725398937409,195025600
2013-06-19,12.971237182617188,13.23679441676555,12.971237182617188,13.228821370106646,310940000
2013-06-20,12.782341003417969,13.062616880738586,12.73113074127416,12.857776651003489,357310800
2013-06-21,12.679923057556152,12.879245177013953,12.51433306656382,12.832940573722444,481118400
2013-06-24,12.343832969665527,12.531502117064228,12.206147460641757,12.492864327339786,480746000
2013-06-25,12.346597671508789,12.504827935332905,12.230070949638657,12.440738934318679,314162800
2013-06-26,12.206762313842773,12.412829992020251,12.13285953245473,12.385538049329554,367724000
2013-06-27,12.075209617614746,12.308569248666661,12.06785070073311,12.24294739500089,337246000
2013-06-28,12.15953540802002,12.27422131666051,11.924642152759594,12.000998161975833,578516400
2013-07-01,12.54867172241211,12.642200442254607,12.303353000252672,12.348430959262393,391053600
2013-07-02,12.832938194274902,12.929226432723938,12.556342161706938,12.571367879453533,469865200
2013-07-03,12.903773307800293,12.970623416293366,12.801046537701202,12.905613241580106,240928800
2013-07-05,12.800125122070312,12.980128277465854,12.736649458921077,12.891200608515877,274024800
2013-07-08,12.727452278137207,12.909908725769986,12.592527052217356,12.882617598089482,298138400
2013-07-09,12.951305389404297,12.986569560954958,12.584247173541925,12.682987836492003,352584400
2013-07-10,12.901627540588379,13.026434346799693,12.825579393616785,12.866976679354252,281405600
2013-07-11,13.102788925170898,13.132227867034482,12.915120583831593,12.96970365085664,326292400
2013-07-12,13.07887077331543,13.17945136946619,12.983809978835657,13.113828698391496,279563200
2013-07-15,13.107389450073242,13.230662572948589,13.026434809677145,13.032874988170194,241917200
2013-07-16,13.192024230957031,13.207662440255396,13.007114565780201,13.07917659370472,216538000
2013-07-17,13.195395469665527,13.253966283873496,13.131306491958176,13.176690705039256,198990400
2013-07-18,13.239861488342285,13.33522853037862,13.204597316546767,13.289538066392689,218878800
2013-07-19,13.031031608581543,13.307934645358813,13.01263227323819,13.280949772361918,268721600
2013-07-22,13.072736740112305,13.178223819211672,13.046978486301098,13.16933121545449,207796400
2013-07-23,12.848270416259766,13.09266880691531,12.83968405880082,13.063230685896183,369395600
2013-07-24,13.5081787109375,13.633290938785041,13.34718818203121,13.459727937848992,591936800
2013-07-25,13.446541786193848,13.535470283161807,13.364053467017044,13.514005207431689,229493600
2013-07-26,13.522897720336914,13.524430589090096,13.318976226914536,13.348414349000924,200152400
2013-07-29,13.731417655944824,13.798880253058773,13.498671368365668,13.517069886287613,248057600
2013-07-30,13.900993347167969,14.018439570940854,13.775573259300401,13.797958707710796,309422400
2013-07-31,13.876770973205566,14.024268666312343,13.781710171628083,13.952207449501325,322957600
2013-08-01,14.004026412963867,14.007706280021305,13.899152658346981,13.975509490368786,206250800
2013-08-02,14.18372917175293,14.19323590888086,14.003420514081055,14.044817809708935,274783600
2013-08-05,14.395617485046387,14.433028649214458,14.171764630074854,14.249652695555222,318855600
2013-08-06,14.266824722290039,14.470439116803822,14.172376440201107,14.351766271865337,334857600
2013-08-07,14.25854778289795,14.320491405733252,14.160113365751727,14.222363234818793,298858000
2013-08-08,14.230147361755371,14.325527527356414,14.135692000815698,14.318119199106512,255777200
2013-08-09,14.02765941619873,14.213172634187432,14.002966631800518,14.156993623605507,266865200
2013-08-12,14.426156044006348,14.465973751037877,14.094949013773686,14.102049074392415,364434000
2013-08-13,15.111719131469727,15.268833722420158,14.447452198139462,14.53666040825071,881941200
2013-08-14,15.387367248535156,15.56485395973349,15.229944352858851,15.368229886412466,756372400
2013-08-15,15.369155883789062,15.50775134489161,15.096597228940082,15.323164557465823,490294000
2013-08-16,15.505594253540039,15.524423353781009,15.398484994298512,15.438302722123794,362306000
2013-08-19,15.672582626342773,15.85778595092574,15.557138610743378,15.56763292180015,510518400
2013-08-20,15.466695785522461,15.759936414692138,15.45897918714856,15.733390722828231,358688400
2013-08-21,15.506511688232422,15.654365043018803,15.470704767513112,15.544478135039036,335879600
2013-08-22,15.525032997131348,15.606214704253007,15.378104426809973,15.587385612372579,244207600
2013-08-23,15.465152740478516,15.537073217440243,15.41360434691032,15.534603774089902,222731600
2013-08-26,15.525343894958496,15.748515300207904,15.449101069315043,15.456817667516924,330965600
2013-08-27,15.081474304199219,15.511149304233825,15.01078853253684,15.371935639476808,424188800
2013-08-28,15.152771949768066,15.304022854278603,15.001522693750783,15.001522693750783,307608000
2013-08-29,15.17746639251709,15.325629669298461,15.159872024005468,15.175923402830321,239657600
2013-08-30,15.03918743133545,15.216055998128757,15.016962435599485,15.186732587347617,272297200
2013-09-03,15.081159591674805,15.452184315766202,15.043193143960776,15.220679816687914,331928800
2013-09-04,15.393230438232422,15.502810749275099,15.31884051877472,15.420086046482332,345032800
2013-09-05,15.287666320800781,15.454660387901317,15.237352642535262,15.441386716088664,236367600
2013-09-06,15.378724098205566,15.414529378819283,15.123451569955318,15.385515891765811,359525600
2013-09-09,15.624115943908691,15.6781337715654,15.541082986107154,15.58800075322561,340687200
2013-09-10,15.268220901489258,15.66363191897278,15.109563265153849,15.62504727332145,743195600
2013-09-11,14.436964988708496,14.62155014020606,14.347448476574922,14.41535653154215,898696400
2013-09-12,14.590683937072754,14.674333460774012,14.384488677153614,14.461349703158602,404051200
2013-09-13,14.350223541259766,14.564133710093593,14.344051581486692,14.487274347791296,298835600
2013-09-16,13.894002914428711,14.24866801158524,13.804488078198743,14.229840569280633,543706800
2013-09-17,14.05451774597168,14.190025587844628,13.813135387434823,13.827333864850567,399380800
2013-09-18,14.343432426452637,14.394980815622715,14.219345381425473,14.297131191830953,456862000
2013-09-19,14.578642845153809,14.687604975999507,14.484497374903608,14.529255624995766,404541200
2013-09-20,14.427701950073242,14.771562884339597,14.384178421318405,14.754586696962985,699302800
2013-09-23,15.144749641418457,15.33828772754422,14.896575534164903,15.313285026145879,762106800
2013-09-24,15.097212791442871,15.293836845862735,15.057703349294215,15.275625938889972,364344400
2013-09-25,14.86354923248291,15.113882887589245,14.860463252328296,15.100302596716537,316957200
2013-09-26,15.008316993713379,15.080545745621915,14.936704778452427,15.001526848121431,237221600
2013-09-27,14.901204109191895,14.960469092030648,14.838543230143083,14.932996951088592,228040400
2013-09-30,14.71600341796875,14.86756097366396,14.643773022585593,14.731436615010404,260156400
2013-10-01,15.062023162841797,15.098446623133984,14.766313130973359,14.76847430573883,353883600
2013-10-02,15.111413955688477,15.180556728128224,14.932075971496893,14.990106247715188,289184000
2013-10-03,14.921576499938965,15.197530988094078,14.839161723891301,15.140733798552409,322753200
2013-10-04,14.9098482131958,14.958308974332457,14.773105683812341,14.935467449472455,258868400
2013-10-07,15.055543899536133,15.20679318949765,14.981462244587025,15.018812164615996,312292400
2013-10-08,14.845335960388184,15.144748521458611,14.832988744747327,15.123140069840407,290917200
2013-10-09,15.019736289978027,15.056776291529912,14.763229045264207,14.959544845024359,301725200
2013-10-10,15.113880157470703,15.198456110052424,15.0336249060237,15.165738462047562,278602800
2013-10-11,15.211730003356934,15.243522847048196,14.975594863417726,15.03208213822457,267738800
2013-10-14,15.31143569946289,15.35897167006342,15.104933811918972,15.11975047524806,261898000
2013-10-15,15.39291763305664,15.495397852220387,15.295377947574227,15.35680244724061,320073600
2013-10-16,15.467926025390625,15.511757808068268,15.409895771758732,15.45804825481616,251101200
2013-10-17,15.572572708129883,15.581215761231908,15.423792843822426,15.433052433613401,253593200
2013-10-18,15.708076477050781,15.719497239280381,15.609918586433105,15.618561637294796,290542000
2013-10-21,16.09299087524414,16.183740424060144,15.789256009315919,15.79697260582832,398106800
2013-10-22,16.0469970703125,16.311839023007735,15.681527803050065,16.248869884351762,534063600
2013-10-23,16.204118728637695,16.226035453707308,16.020148469063145,16.020148469063145,313723200
2013-10-24,16.418643951416016,16.435930054068063,16.126639706978846,16.20535032526298,384764800
2013-10-25,16.2349796295166,16.459384046247564,16.208742213745374,16.400427339936794,337792000
2013-10-28,16.35598373413086,16.390555940847904,16.15009842927145,16.330054579093076,550440800
2013-10-29,15.948531150817871,16.645207486824738,15.88247602537528,16.55322321069369,635807200
2013-10-30,16.202259063720703,16.283130830596477,15.959023929746218,16.038970892080076,354163600
2013-10-31,16.134353637695312,16.282208657251562,16.090213579008957,16.20534930200086,275696400
2013-11-01,16.05194091796875,16.199177771387255,15.922606704929628,16.175101522516087,274890000
2013-11-04,16.259370803833008,16.261531979139342,16.014284292529716,16.084970056038717,244627600
2013-11-05,16.219242095947266,16.325426516845273,16.143617450166197,16.192388134535307,265213200
2013-11-06,16.173290252685547,16.29561791303835,16.088840641442868,16.273573233344816,223375600
2013-11-07,15.91156005859375,16.243769031085275,15.908145993047638,16.13168852569946,262620400
2013-11-08,16.162111282348633,16.179808374723848,15.914662057143435,15.976446846432784,279316800
2013-11-11,16.115232467651367,16.19657642990897,15.971171842903825,16.144417005946774,227452400
2013-11-12,16.145034790039062,16.26643056706847,16.05158161383874,16.072382701389227,204276800
2013-11-13,16.164287567138672,16.21458492335319,16.050341687298832,16.082631880313983,197220800
2013-11-14,16.3980712890625,16.432843675829865,16.202781499892374,16.2319660299335,282419200
2013-11-15,16.299650192260742,16.426943888263043,16.284126894332207,16.34901567249235,317920400
2013-11-18,16.102184295654297,16.36795233707364,16.088834791954795,16.299647846277807,244944000
2013-11-19,16.130756378173828,16.249668328787116,16.08170094961782,16.114611280730873,208938800
